business_id	stars	text
W7hCuNdn2gzehta6eSHzgQ	2.0	"b'After eating at Pete\'s a few times, and having tried a varied sampling of the items they serve, I\'m surprised they are still in business. Some people give this place good reviews... that just convinces me that some people will eat anything, even (insert something gross) as long as it is deep fried. \n\nI have never eaten such unpalatable food in my life. I believe ""Seafood Sundays"" in prison would be more appetizing. The shrimp, scallops, and ""crabettes"" (faux crab) were mushy, and tasteless save the oil they were deep fried in. \n\nThe only item I considered fit for human consumption were the fries.... and I have to admit, they were pretty tasty especially with the special Pete\'s hot sauce. The only other positive thing I can say about this place is that the oil used to deep fry their ""food"" was fresh.\n\nOne last thing... service is slow, glacial would be a better description. Of course, since all their seafood is frozen at absolute zero, I can understand why.'"
W7hCuNdn2gzehta6eSHzgQ	4.0	b'This is my go to place for when I want a fast food burger.  The price of a giant double cheeseburger and fries will run you less than any typical fast food chain and taste much better.  However, I have not ordered anything else from the menu so I can only speak for the cheeseburgers which keep me coming back for more.'
T0NKethAB-FFR05EeZCzuA	5.0	"b""I was starving for breakfast, it was 10:34 when I rolled into the drive thru (thanks to the idiot driving 10 miles under the speed limit and me being stuck behind him on 215). I'm from the East Coast where BK does breakfast on Sundays until 11 am, thought I was safe. However when I got into the drive thru, they informed me that they were no longer serving breakfast. However, Nicole (from Kenmore, NY) the drive thru girl went and asked the cooks if they could make me a breakfast burrito and they very sweetly did. The burrito was delicious and the service was even better. So I want to thank the staff and especially Nicole and the young man also at the window. They really went above and beyond the call of service and I will certainly be heading up to this BK again and will be calling corporate to let them know that they have got some great employees at this store."""
F7mv0e3N2DgYY93cl8LpZw	1.0	"b""These people claimed to carry Apple Pay, they lied. I only have Apple Pay and I need a shmeal yamean and I didn't get that tonight. Rather walk my happy ass over to McDonald. Wendy lies, period."""
3C0bnFhjkgYP9mWORKg6cA	5.0	"b'You know that quote ""Children are the orgasm of life""? \n\nWELL IT\'S WRONG.\n\nVic\'s hotdogs are THE orgasm of life. They take your tastebuds and your tummy to the most fulfilling places. There\'s no other way to describe it. Your tastebuds will climax. The wait in line is the foreplay and the contact with your salivating tongue the climax. \n\nAnd you\'ll want to do it again and again. \nTRUST ME--You won\'t mind the cleanup afterwards ;.p.'"
T0NKethAB-FFR05EeZCzuA	3.0	"b""It's Burger King, there's not much to say, but this is a nice, clean location. Good service, 24 hours and they have my favorite drink of all time... VAULT soda on tap lol."""
3C0bnFhjkgYP9mWORKg6cA	5.0	"b""I stopped by yesterday with 2 of my friends. One of which asked to have a Vic hot dog for her birthday lunch!  We arrived early, first in line. I had a Heroin dog - wonderful! Each of us agreed our hot dog menu selection was the best we've ever had. Thank you Vic for a fun lunch! We will be back!"""
ZkzutF0P_u0C0yTulwaHkA	5.0	"b""It's great to have Vegan options in Plum. Love supporting a small hardworking business."""
T0NKethAB-FFR05EeZCzuA	1.0	"b'It\'s been a couple years since I got a whopper at BK... And it was horrible.. I remember I used to get these on base all the time and the burgers were flame broiled and pretty damn good. These burgers taste like frozen AM PM PATTIES.. Just gross.. The franchise must be under a new CEO  or owner but I will not come back..  I didn\'t want a .50 cent burger for $6\nWhere we check the box where it says ""Good For"" there should be a ""nothing"" box'"
3C0bnFhjkgYP9mWORKg6cA	5.0	b'Everyone has already said all there is to be said. Fantastic!!  Frito Pie Dog was the bomb and the egg roll dog was great as well. What a great guy and great food.'
3C0bnFhjkgYP9mWORKg6cA	5.0	"b'Less a ""street food vendor"" and more a once-in-a-generation avant-garde artist who has chosen the humble hot dog as his medium of expression. The sauces, the flavors, and yes the chili are all joyful discoveries. I\'m not trying to be funny here; Chili Man is the best hot dog in Charlotte and, as far as I\'m concerned, the world.\n\nWait an hour if you must-- Vic is a funny character who\'ll make your wait well worth it. Not to be missed.'"
T0NKethAB-FFR05EeZCzuA	3.0	"b""So I usually only go thru the drive thru when it's super late, and to be truthfully honest I do like McDonalds more but sometimes you get that urge for a Whooper! The drive thru is usually really quick and I have never had a problem with an order.  All around I get a solid performance from this Burger King! Stop by if you get a chance, oh and if your not in the mood for a Whooper try their double cheese burger with king sauce, it's Great!!"""
T0NKethAB-FFR05EeZCzuA	1.0	"b""The walls are the color of cat puke, the floors feel like they've never been mopped, the whole place smells like feet, and to top it off there were people panhandling in the doorway with the employees doing nothing about it. I advise you to not eat at this Burger King as it is one of the most filthy and disgusting fast food places I have ever been to. This is the only BK near my house and the other one is 5 miles in the opposite direction, and I have been there once and will not come back. I am writing this for the warning of other people so they do not go here. Do not go here."""
3C0bnFhjkgYP9mWORKg6cA	5.0	"b""I went uptown and had the honor of trying out these amazing hot dogs that I'd heard so much about. Let me tell you, the hype is definitely right about this unassuming location. When I got there, there were about 5 people in line despite the heat- and the owner told us that the line was on the shorter side today. The menu is so cheap and affordable- we got 3 hot dogs (not plain but three of the names ones like frito pie, classic southern, etc) and 2 drinks and it all came down to about $11. Considering the fact that bottled drinks are $2.50 and canned drinks are $1, each LOADED hot dog was about $2 and some cents. It was super good and the owner was super friendly! Definitely recommend."""
T0NKethAB-FFR05EeZCzuA	5.0	"b""For a long time, I thought that Burger King had lost its way.  It was always a favorite for me growing up, but over the last 4 years or so, since I moved to Vegas, all my Burger King experiences had been kind of bad.  \n\nA few weeks ago I decided to stop in here on a whim, and everything was great!  I've been back about 5 times since.  Can't get enough of that classic whopper.  Thank you BK on Durango for giving me my childhood back lol"""
3C0bnFhjkgYP9mWORKg6cA	5.0	"b""A hot dog street vendor with over 100 5 star reviews?? It's got to be a mistake right? Let's find out.\n\nParked my car and headed over to uptown Walgreens and I walk past a hot dog stand with a line half a city block long. The guy tending the cart definitely has the gift of gab, he's carrying on a conversation with the front of the line, the back of the line, the guy across the street, etc etc. I was intrigued so after I was finished at Walgreens I got into the (now shorter) line and waited. The man is very entertaining, maybe a little off his rocker, but family friendly and keeps the line moving. I got my 2 dogs (I went very plain, bbq sauce, onions, and cheese) and was blown away. How you can possibly turn hot dogs into an artform is beyond me. The condiments are homemade and and toppings are fresh and bold. Vic moves like he could run his cart blindfold with an arm tied behind his back (he may even do it if you challenge him!).\n\nI can't wait to go back again and get one of his speciality dogs, he has rotating specials as well, keeps it from getting boring. You the man, Vic!"""
3C0bnFhjkgYP9mWORKg6cA	5.0	"b""Vic's hot dogs are damn good. I've never had hotdog chili this good from a cart or anywhere else. (It has beans, like his sign.) It's not that canned pre-made crap you find at other run of the mill hotdog carts or dairy queens. This is why he is indeed the Chili Man. \n\nI've been all up and down the East coast. I've been to the Varsity in Atlanta, GA, and up to the Happy Dog in Cleveland, OH, and many other hotdog places on this side of the states and I have to say Vic the Chili Man has them all beat.\n\nThe Chili Man's Choice has the perfect amount of heat. (With its cheese, reaper mustard, and the chili comboing beautifully on a perfectly cooked hotdog.) If it's your first time, and you like a little spice without stifling the flavor, get this dog."""
ZkzutF0P_u0C0yTulwaHkA	4.0	b'Food is always pretty solid. If you pick up and they say 30-35, just go in an hour and then wait there for 5 more minutes. I cannot comment on delivery because I am not trash. Sweet sauce is the way to go. Get the garlic sauce.'
T0NKethAB-FFR05EeZCzuA	5.0	b'The line was long tonight, but I had a friendly conversation with the lady at the first window and the man at the second window offered me a second free pie. Nothing to complain about, just thankful.'
